timestamp,dayahead_price,generation_solar,generation_wind,demand
2024-12-06 04:00:00+01:00,96.87,0.0,0.8602058319039451,0.6754808862916971
2024-12-06 05:00:00+01:00,114.32,0.0,0.9050886220697542,0.7332359386413441
2024-12-06 06:00:00+01:00,128.99,0.0,0.9256718124642653,0.8337716094472851
2024-12-06 07:00:00+01:00,140.05,0.0048111618955977865,0.9373927958833619,0.9212563915266618
2024-12-06 08:00:00+01:00,149.92,0.027904738994467163,0.9282447112635792,0.968054541027514
2024-12-06 09:00:00+01:00,147.99,0.053885013230695215,0.9336763865065751,0.9806671536401266
2024-12-06 10:00:00+01:00,140.59,0.09044984363723839,0.8779302458547742,0.9835159483808132
2024-12-06 11:00:00+01:00,136.37,0.12196295405340389,0.7615780445969125,0.9616995373752131
2024-12-06 12:00:00+01:00,122.3,0.15010825114265094,0.5969125214408233,0.9246408570732895
2024-12-06 13:00:00+01:00,140.1,0.13615588164541736,0.33676386506575184,0.9034331628926223
2024-12-06 14:00:00+01:00,140.0,0.08852537887899928,0.19897084048027444,0.8809349890430972
2024-12-06 15:00:00+01:00,155.17,0.03271590089006495,0.18696397941680962,0.8837837837837837
2024-12-06 16:00:00+01:00,165.03,0.0016839066634592255,0.19353916523727843,0.9033844655466277
2024-12-06 17:00:00+01:00,167.9,0.0,0.19068038879359633,0.9078646213781348
2024-12-06 18:00:00+01:00,160.08,0.0,0.18210405946255004,0.8791575359142927
2024-12-06 19:00:00+01:00,156.14,0.0,0.3479130931961121,0.840881421962503
2024-12-06 20:00:00+01:00,140.76,0.0,0.6698113207547169,0.7973216459702946
2024-12-06 21:00:00+01:00,131.39,0.0,0.7655803316180675,0.7434623813002191
2024-12-06 22:00:00+01:00,131.96,0.0,0.7604345340194397,0.7268078889700511
2024-12-06 23:00:00+01:00,105.54,0.0,0.6555174385363065,0.6849768687606526
2024-12-07 00:00:00+01:00,97.1,0.0,0.6366495140080046,0.6648405161918676
2024-12-07 01:00:00+01:00,83.22,0.0,0.6975414522584333,0.6325785244704164
2024-12-07 02:00:00+01:00,73.63,0.0,0.6089193825042881,0.619527635743852
2024-12-07 03:00:00+01:00,66.91,0.0,0.4968553459119497,0.6056488921353786
2024-12-07 04:00:00+01:00,75.23,0.0,0.3522012578616352,0.6052349646944242
2024-12-07 05:00:00+01:00,98.08,0.0,0.3218982275586049,0.6351838324811298
2024-12-07 06:00:00+01:00,100.02,0.0,0.3218982275586049,0.6735573411249087
2024-12-07 07:00:00+01:00,117.42,0.005773394274717345,0.2226986849628359,0.7198441684928172
2024-12-07 08:00:00+01:00,140.0,0.06759682463314891,0.10348770726129217,0.7500121743364987
2024-12-07 09:00:00+01:00,140.0,0.20134712533076737,0.06946826758147513,0.7519113708302898
2024-12-07 10:00:00+01:00,132.95,0.2732739956699543,0.04345340194396798,0.7414657901144388
2024-12-07 11:00:00+01:00,125.27,0.31007938417127734,0.03201829616923957,0.7259313367421476
2024-12-07 12:00:00+01:00,120.3,0.2845802261246091,0.04631217838765009,0.710518626734843
2024-12-07 13:00:00+01:00,120.76,0.23502525859995188,0.08090337335620354,0.7219625030435841
2024-12-07 14:00:00+01:00,124.99,0.13856146259321625,0.2518582046883934,0.7362064767470173
2024-12-07 15:00:00+01:00,124.92,0.0406543180178013,0.3985134362492853,0.7604334063793523
2024-12-07 16:00:00+01:00,134.89,0.0016839066634592255,0.5171526586620926,0.7849281714146579
2024-12-07 17:00:00+01:00,136.45,0.0,0.6315037164093767,0.7925980034088143
2024-12-07 18:00:00+01:00,129.1,0.0,0.713264722698685,0.7718772826880935
2024-12-07 19:00:00+01:00,126.4,0.0,0.7218410520297313,0.7434623813002191
2024-12-07 20:00:00+01:00,117.84,0.0,0.7144082332761578,0.7152422692963234
2024-12-07 21:00:00+01:00,111.62,0.0,0.6778158947970269,0.678573167762357
2024-12-07 22:00:00+01:00,103.91,0.0,0.5225843339050886,0.6698563428293158
2024-12-07 23:00:00+01:00,94.51,0.0,0.42967409948542024,0.6313854394935476
2024-12-08 00:00:00+01:00,99.03,0.0,0.41223556317895943,0.6058193328463599
2024-12-08 01:00:00+01:00,93.7,0.0,0.4113779302458548,0.5768444119795472
2024-12-08 02:00:00+01:00,94.33,0.0,0.3742138364779874,0.5670805941076211
2024-12-08 03:00:00+01:00,88.34,0.0,0.3524871355060034,0.5564645726807889
2024-12-08 04:00:00+01:00,89.2,0.0,0.3853630646083476,0.5592159727294862
2024-12-08 05:00:00+01:00,98.26,0.0,0.41623785020011433,0.581081081081081
2024-12-08 06:00:00+01:00,99.04,0.0,0.41223556317895943,0.6014122230338447
2024-12-08 07:00:00+01:00,100.02,0.004570603800817898,0.37249857061177816,0.6418797175553932
2024-12-08 08:00:00+01:00,106.07,0.03993264373346163,0.32246998284734135,0.6820306793279767
2024-12-08 09:00:00+01:00,114.52,0.09044984363723839,0.2567181246426529,0.7254200146092038
2024-12-08 10:00:00+01:00,116.24,0.12725523213856146,0.22041166380789023,0.7563671779887996
2024-12-08 11:00:00+01:00,123.28,0.1400048111618956,0.21612349914236706,0.775773070367665
2024-12-08 12:00:00+01:00,122.78,0.1419292759201347,0.15465980560320183,0.769491112734356
