,snapshot,component_pv,fieldtype_pv,field_pv,value_pv,mode_pv,component_load,fieldtype_load,field_load,value_load,mode_load
6890,t6891,pv,exp,value,0.0,primal,load,exp,value,2.459215972729486,primal
6891,t6892,pv,exp,value,0.0,primal,load,exp,value,2.539931823715608,primal
6892,t6893,pv,exp,value,0.0,primal,load,exp,value,2.9074750426101774,primal
6893,t6894,pv,exp,value,0.0,primal,load,exp,value,3.5720720720720722,primal
6894,t6895,pv,exp,value,0.08178975222516238,primal,load,exp,value,4.050036523009496,primal
6895,t6896,pv,exp,value,0.3776762088044263,primal,load,exp,value,4.066958850742635,primal
6896,t6897,pv,exp,value,0.9381765696415684,primal,load,exp,value,3.932310689067446,primal
6897,t6898,pv,exp,value,1.5203271590089007,primal,load,exp,value,3.851107864621378,primal
6898,t6899,pv,exp,value,1.9244647582391148,primal,load,exp,value,3.7781835889943998,primal
6899,t6900,pv,exp,value,2.1385614625932163,primal,load,exp,value,3.723642561480399,primal
6900,t6901,pv,exp,value,1.9485205677171036,primal,load,exp,value,3.707937667397127,primal
6901,t6902,pv,exp,value,1.6201587683425547,primal,load,exp,value,3.7020939858777697,primal
6902,t6903,pv,exp,value,1.2184267500601396,primal,load,exp,value,3.6849281714146582,primal
6903,t6904,pv,exp,value,0.7385133509742603,primal,load,exp,value,3.782566350133918,primal
6904,t6905,pv,exp,value,0.28265576136637,primal,load,exp,value,3.873873873873874,primal
6905,t6906,pv,exp,value,0.021650228530190038,primal,load,exp,value,3.9649379108838567,primal
6906,t6907,pv,exp,value,0.0,primal,load,exp,value,3.8576820063306547,primal
6907,t6908,pv,exp,value,0.0,primal,load,exp,value,3.5999513026540053,primal
6908,t6909,pv,exp,value,0.0,primal,load,exp,value,3.3280983686389094,primal
6909,t6910,pv,exp,value,0.0,primal,load,exp,value,3.165327489651814,primal
6910,t6911,pv,exp,value,0.0,primal,load,exp,value,2.8954224494765035,primal
6911,t6912,pv,exp,value,0.0,primal,load,exp,value,2.8099586072559046,primal
6912,t6913,pv,exp,value,0.0,primal,load,exp,value,2.6670318967616264,primal
6913,t6914,pv,exp,value,0.0,primal,load,exp,value,2.6246652057462865,primal
6914,t6915,pv,exp,value,0.0,primal,load,exp,value,2.579498417336255,primal
6915,t6916,pv,exp,value,0.0,primal,load,exp,value,2.6471877282688094,primal
6916,t6917,pv,exp,value,0.0,primal,load,exp,value,2.9707815924032137,primal
6917,t6918,pv,exp,value,0.0,primal,load,exp,value,3.613221329437546,primal
6918,t6919,pv,exp,value,0.07216742843396681,primal,load,exp,value,4.045897248599951,primal
6919,t6920,pv,exp,value,0.23815251383209043,primal,load,exp,value,4.187484782079377,primal
6920,t6921,pv,exp,value,0.5605003608371422,primal,load,exp,value,4.130874117360604,primal
6921,t6922,pv,exp,value,1.0404137599230214,primal,load,exp,value,3.9861212563915265,primal
6922,t6923,pv,exp,value,1.4686071686312243,primal,load,exp,value,3.872291210129048,primal
6923,t6924,pv,exp,value,1.780129901371181,primal,load,exp,value,3.7159727294862432,primal
6924,t6925,pv,exp,value,1.9004089487611258,primal,load,exp,value,3.700511322132944,primal
6925,t6926,pv,exp,value,1.7187875872023093,primal,load,exp,value,3.653518383248113,primal
6926,t6927,pv,exp,value,1.2400769785903296,primal,load,exp,value,3.7337472607742876,primal
6927,t6928,pv,exp,value,0.6783738272792879,primal,load,exp,value,3.832481129778427,primal
6928,t6929,pv,exp,value,0.24296367572768823,primal,load,exp,value,3.9684684684684686,primal
6929,t6930,pv,exp,value,0.016839066634592254,primal,load,exp,value,4.056245434623813,primal
6930,t6931,pv,exp,value,0.0,primal,load,exp,value,3.942171901631361,primal
6931,t6932,pv,exp,value,0.0,primal,load,exp,value,3.657414170927684,primal
6932,t6933,pv,exp,value,0.0,primal,load,exp,value,3.3609690771852936,primal
6933,t6934,pv,exp,value,0.0,primal,load,exp,value,3.173971268565863,primal
6934,t6935,pv,exp,value,0.0,primal,load,exp,value,2.9453372291210127,primal
6935,t6936,pv,exp,value,0.0,primal,load,exp,value,2.8235938641344047,primal
6936,t6937,pv,exp,value,0.0,primal,load,exp,value,2.6906501095690283,primal
6937,t6938,pv,exp,value,0.0,primal,load,exp,value,2.644874604334064,primal
6938,t6939,pv,exp,value,0.0,primal,load,exp,value,2.6070124178232286,primal
6939,t6940,pv,exp,value,0.0,primal,load,exp,value,2.6992938884830773,primal
6940,t6941,pv,exp,value,0.0,primal,load,exp,value,3.0423666910153395,primal
6941,t6942,pv,exp,value,0.0,primal,load,exp,value,3.6859021183345506,primal
6942,t6943,pv,exp,value,0.07096463796006736,primal,load,exp,value,4.119186754321889,primal
6943,t6944,pv,exp,value,0.31031994226605725,primal,load,exp,value,4.177867056245434,primal
6944,t6945,pv,exp,value,0.7818138080346404,primal,load,exp,value,4.03408814219625,primal
6945,t6946,pv,exp,value,1.3964397401972575,primal,load,exp,value,3.971390309228147,primal
6946,t6947,pv,exp,value,1.8775559297570363,primal,load,exp,value,3.9157535914292674,primal
6947,t6948,pv,exp,value,2.1854702910752946,primal,load,exp,value,3.7142683223764306,primal
6948,t6949,pv,exp,value,2.199903776762088,primal,load,exp,value,3.664718772826881,primal
6949,t6950,pv,exp,value,1.9677652152994949,primal,load,exp,value,3.6395178962746533,primal
6950,t6951,pv,exp,value,1.4493625210488335,primal,load,exp,value,3.6887022157292426,primal
6951,t6952,pv,exp,value,0.8166947317777242,primal,load,exp,value,3.7965668371073775,primal
6952,t6953,pv,exp,value,0.2754390185229733,primal,load,exp,value,3.956659362064767,primal
6953,t6954,pv,exp,value,0.013230695212893915,primal,load,exp,value,4.063063063063063,primal
6954,t6955,pv,exp,value,0.0,primal,load,exp,value,3.9085707328950567,primal
6955,t6956,pv,exp,value,0.0,primal,load,exp,value,3.63209155101047,primal
6956,t6957,pv,exp,value,0.0,primal,load,exp,value,3.3487947406866327,primal
6957,t6958,pv,exp,value,0.0,primal,load,exp,value,3.181884587289993,primal
6958,t6959,pv,exp,value,0.0,primal,load,exp,value,2.954954954954955,primal
6959,t6960,pv,exp,value,0.0,primal,load,exp,value,2.8408814219625027,primal
6960,t6961,pv,exp,value,0.0,primal,load,exp,value,2.7316776235695155,primal
6961,t6962,pv,exp,value,0.0,primal,load,exp,value,2.67299732164597,primal
6962,t6963,pv,exp,value,0.0,primal,load,exp,value,2.6381787192598005,primal
6963,t6964,pv,exp,value,0.0,primal,load,exp,value,2.7232773313854395,primal
6964,t6965,pv,exp,value,0.0,primal,load,exp,value,3.058071585098612,primal
6965,t6966,pv,exp,value,0.0,primal,load,exp,value,3.641100560019479,primal
6966,t6967,pv,exp,value,0.06374789511667067,primal,load,exp,value,4.098125152179206,primal
6967,t6968,pv,exp,value,0.2561943709405822,primal,load,exp,value,4.208424640857073,primal
6968,t6969,pv,exp,value,0.6254510464277123,primal,load,exp,value,4.065984903822742,primal
6969,t6970,pv,exp,value,1.106567235987491,primal,load,exp,value,3.990869247626004,primal
6970,t6971,pv,exp,value,1.5143132066394036,primal,load,exp,value,3.8797175553932313,primal
6971,t6972,pv,exp,value,1.7909550156362761,primal,load,exp,value,3.6960068176284393,primal
6972,t6973,pv,exp,value,1.8835698821265334,primal,load,exp,value,3.610664718772827,primal
6973,t6974,pv,exp,value,1.6622564349290352,primal,load,exp,value,3.57718529340151,primal
6974,t6975,pv,exp,value,1.2100072167428435,primal,load,exp,value,3.6503530557584614,primal
6975,t6976,pv,exp,value,0.6639403415924947,primal,load,exp,value,3.775992208424641,primal
6976,t6977,pv,exp,value,0.2441664662015877,primal,load,exp,value,3.9702946189432673,primal
6977,t6978,pv,exp,value,0.008419533317296127,primal,load,exp,value,4.0622108595081565,primal
6978,t6979,pv,exp,value,0.0,primal,load,exp,value,3.922084246408571,primal
6979,t6980,pv,exp,value,0.0,primal,load,exp,value,3.645483321158997,primal
6980,t6981,pv,exp,value,0.0,primal,load,exp,value,3.370708546384222,primal
6981,t6982,pv,exp,value,0.0,primal,load,exp,value,3.206355003652301,primal
6982,t6983,pv,exp,value,0.0,primal,load,exp,value,2.951667884100316,primal
6983,t6984,pv,exp,value,0.0,primal,load,exp,value,2.8115412710007304,primal
6984,t6985,pv,exp,value,0.0,primal,load,exp,value,2.7000243486729976,primal
6985,t6986,pv,exp,value,0.0,primal,load,exp,value,2.637935232529827,primal
6986,t6987,pv,exp,value,0.0,primal,load,exp,value,2.6033601168736302,primal
6987,t6988,pv,exp,value,0.0,primal,load,exp,value,2.6639883126369615,primal
6988,t6989,pv,exp,value,0.0,primal,load,exp,value,2.9926953981008038,primal
6989,t6990,pv,exp,value,0.0,primal,load,exp,value,3.5878987095203314,primal
6990,t6991,pv,exp,value,0.06134231416887178,primal,load,exp,value,3.996834672510348,primal
6991,t6992,pv,exp,value,0.2778445994707722,primal,load,exp,value,4.056245434623813,primal
6992,t6993,pv,exp,value,0.6771710368053885,primal,load,exp,value,3.9631117604090575,primal
6993,t6994,pv,exp,value,1.1486649025739717,primal,load,exp,value,3.897248599951303,primal
6994,t6995,pv,exp,value,1.5167187875872024,primal,load,exp,value,3.8469685902118336,primal
6995,t6996,pv,exp,value,1.6658648063507338,primal,load,exp,value,3.716824933041149,primal
6996,t6997,pv,exp,value,1.6406062063988451,primal,load,exp,value,3.6723886048210375,primal
6997,t6998,pv,exp,value,1.4072648544623525,primal,load,exp,value,3.6278305332359384,primal
6998,t6999,pv,exp,value,0.945393312484965,primal,load,exp,value,3.6637448259069885,primal
6999,t7000,pv,exp,value,0.5099831609333654,primal,load,exp,value,3.720355490625761,primal
7000,t7001,pv,exp,value,0.2008660091412076,primal,load,exp,value,3.7871925980034087,primal
7001,t7002,pv,exp,value,0.004811161895597787,primal,load,exp,value,3.8288288288288284,primal
7002,t7003,pv,exp,value,0.0,primal,load,exp,value,3.6826150474799126,primal
7003,t7004,pv,exp,value,0.0,primal,load,exp,value,3.4265887509130755,primal
7004,t7005,pv,exp,value,0.0,primal,load,exp,value,3.1597272948624298,primal
7005,t7006,pv,exp,value,0.0,primal,load,exp,value,3.023983442902362,primal
7006,t7007,pv,exp,value,0.0,primal,load,exp,value,2.7915753591429264,primal
7007,t7008,pv,exp,value,0.0,primal,load,exp,value,2.671171171171171,primal
7008,t7009,pv,exp,value,0.0,primal,load,exp,value,2.52800097394692,primal
7009,t7010,pv,exp,value,0.0,primal,load,exp,value,2.461163866569272,primal
7010,t7011,pv,exp,value,0.0,primal,load,exp,value,2.404918431945459,primal
7011,t7012,pv,exp,value,0.0,primal,load,exp,value,2.4136839542244948,primal
7012,t7013,pv,exp,value,0.0,primal,load,exp,value,2.540662283905527,primal
7013,t7014,pv,exp,value,0.0,primal,load,exp,value,2.75700024348673,primal
7014,t7015,pv,exp,value,0.06254510464277123,primal,load,exp,value,2.9933041149257367,primal
7015,t7016,pv,exp,value,0.2730334375751744,primal,load,exp,value,3.1648405161918673,primal
7016,t7017,pv,exp,value,0.7240798652874669,primal,load,exp,value,3.2699050401753107,primal
7017,t7018,pv,exp,value,1.2942025499158047,primal,load,exp,value,3.275018261504748,primal
7018,t7019,pv,exp,value,1.7765215299494828,primal,load,exp,value,3.2397126856586316,primal
7019,t7020,pv,exp,value,2.067596824633149,primal,load,exp,value,3.0937423910396884,primal
7020,t7021,pv,exp,value,1.9834014914601878,primal,load,exp,value,2.963720477233991,primal
7021,t7022,pv,exp,value,1.7681019966321867,primal,load,exp,value,2.8769174579985393,primal
7022,t7023,pv,exp,value,1.3122444070242965,primal,load,exp,value,2.907109812515218,primal
7023,t7024,pv,exp,value,0.756555208082752,primal,load,exp,value,3.0166788410031655,primal
7024,t7025,pv,exp,value,0.24777483762328603,primal,load,exp,value,3.2348429510591674,primal
7025,t7026,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.3599951302654008,primal
7026,t7027,pv,exp,value,0.0,primal,load,exp,value,3.2468955441928413,primal
7027,t7028,pv,exp,value,0.0,primal,load,exp,value,3.0411492573654737,primal
7028,t7029,pv,exp,value,0.0,primal,load,exp,value,2.8603603603603607,primal
7029,t7030,pv,exp,value,0.0,primal,load,exp,value,2.810202093985878,primal
7030,t7031,pv,exp,value,0.0,primal,load,exp,value,2.619065010956903,primal
7031,t7032,pv,exp,value,0.0,primal,load,exp,value,2.4728512296079863,primal
7032,t7033,pv,exp,value,0.0,primal,load,exp,value,2.3541514487460433,primal
7033,t7034,pv,exp,value,0.0,primal,load,exp,value,2.3046018991964936,primal
7034,t7035,pv,exp,value,0.0,primal,load,exp,value,2.2556610664718773,primal
7035,t7036,pv,exp,value,0.0,primal,load,exp,value,2.261626491356221,primal
7036,t7037,pv,exp,value,0.0,primal,load,exp,value,2.3419771122473825,primal
7037,t7038,pv,exp,value,0.0,primal,load,exp,value,2.45836376917458,primal
7038,t7039,pv,exp,value,0.06495068559057013,primal,load,exp,value,2.647309471633796,primal
7039,t7040,pv,exp,value,0.3536203993264373,primal,load,exp,value,2.7807401996591183,primal
7040,t7041,pv,exp,value,0.982679817175848,primal,load,exp,value,2.839177014852691,primal
7041,t7042,pv,exp,value,1.730815491941304,primal,load,exp,value,2.8481860238616994,primal
7042,t7043,pv,exp,value,2.334616309838826,primal,load,exp,value,2.808619430241052,primal
7043,t7044,pv,exp,value,2.662978109213375,primal,load,exp,value,2.6297784270757245,primal
7044,t7045,pv,exp,value,2.6208804426268943,primal,load,exp,value,2.4771122473825176,primal
7045,t7046,pv,exp,value,2.273273995669954,primal,load,exp,value,2.4055271487703918,primal
7046,t7047,pv,exp,value,1.6333894635554485,primal,load,exp,value,2.4660336011687365,primal
7047,t7048,pv,exp,value,0.880442626894395,primal,load,exp,value,2.684441197954712,primal
7048,t7049,pv,exp,value,0.27062785662737554,primal,load,exp,value,2.989773557341125,primal
7049,t7050,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.198441684928172,primal
7050,t7051,pv,exp,value,0.0,primal,load,exp,value,3.1496225955685415,primal
7051,t7052,pv,exp,value,0.0,primal,load,exp,value,3.016557097638179,primal
7052,t7053,pv,exp,value,0.0,primal,load,exp,value,2.84672510348186,primal
7053,t7054,pv,exp,value,0.0,primal,load,exp,value,2.818237156074994,primal
7054,t7055,pv,exp,value,0.0,primal,load,exp,value,2.644874604334064,primal
7055,t7056,pv,exp,value,0.0,primal,load,exp,value,2.6023861699537374,primal
7056,t7057,pv,exp,value,0.0,primal,load,exp,value,2.5094959824689553,primal
7057,t7058,pv,exp,value,0.0,primal,load,exp,value,2.4681032383735086,primal
7058,t7059,pv,exp,value,0.0,primal,load,exp,value,2.4616508400292183,primal
7059,t7060,pv,exp,value,0.0,primal,load,exp,value,2.5287314341368394,primal
7060,t7061,pv,exp,value,0.0,primal,load,exp,value,2.8859264670075477,primal
7061,t7062,pv,exp,value,0.0,primal,load,exp,value,3.5892378865351837,primal
7062,t7063,pv,exp,value,0.0517199903776762,primal,load,exp,value,4.072315558802045,primal
7063,t7064,pv,exp,value,0.31272552321385616,primal,load,exp,value,4.171414657901145,primal
7064,t7065,pv,exp,value,0.8503728650469088,primal,load,exp,value,4.035183832481129,primal
7065,t7066,pv,exp,value,1.5046908828482077,primal,load,exp,value,3.892865838811785,primal
7066,t7067,pv,exp,value,2.0242963675727688,primal,load,exp,value,3.733869004139274,primal
7067,t7068,pv,exp,value,2.3249939860476303,primal,load,exp,value,3.4846603360116872,primal
7068,t7069,pv,exp,value,2.3406302622083235,primal,load,exp,value,3.3413683954224496,primal
7069,t7070,pv,exp,value,2.045946596102959,primal,load,exp,value,3.28536644752861,primal
7070,t7071,pv,exp,value,1.4734183305268223,primal,load,exp,value,3.3937180423666913,primal
7071,t7072,pv,exp,value,0.7902333413519365,primal,load,exp,value,3.6225955685415148,primal
7072,t7073,pv,exp,value,0.23093577098869378,primal,load,exp,value,3.886900413927441,primal
7073,t7074,pv,exp,value,0.0024055809477988937,primal,load,exp,value,4.018383248112977,primal
7074,t7075,pv,exp,value,0.0,primal,load,exp,value,3.8789870952033114,primal
7075,t7076,pv,exp,value,0.0,primal,load,exp,value,3.6275870465059654,primal
7076,t7077,pv,exp,value,0.0,primal,load,exp,value,3.3199415631848064,primal
7077,t7078,pv,exp,value,0.0,primal,load,exp,value,3.149987825663501,primal
7078,t7079,pv,exp,value,0.0,primal,load,exp,value,2.8990747504261014,primal
7079,t7080,pv,exp,value,0.0,primal,load,exp,value,2.7708789870952035,primal
7080,t7081,pv,exp,value,0.0,primal,load,exp,value,2.6357438519600684,primal
7081,t7082,pv,exp,value,0.0,primal,load,exp,value,2.602507913318724,primal
7082,t7083,pv,exp,value,0.0,primal,load,exp,value,2.5617238860482106,primal
7083,t7084,pv,exp,value,0.0,primal,load,exp,value,2.661553445337229,primal
7084,t7085,pv,exp,value,0.0,primal,load,exp,value,2.99354760165571,primal
7085,t7086,pv,exp,value,0.0,primal,load,exp,value,3.6328220112003895,primal
7086,t7087,pv,exp,value,0.04931440942987732,primal,load,exp,value,4.057341124908692,primal
7087,t7088,pv,exp,value,0.25258599951888383,primal,load,exp,value,4.178354029705381,primal
7088,t7089,pv,exp,value,0.635073370218908,primal,load,exp,value,4.139396152909666,primal
7089,t7090,pv,exp,value,1.1426509502044744,primal,load,exp,value,4.07462868273679,primal
7090,t7091,pv,exp,value,1.628578301659851,primal,load,exp,value,3.925980034088142,primal
7091,t7092,pv,exp,value,1.9749819581428916,primal,load,exp,value,3.6546140735329926,primal
7092,t7093,pv,exp,value,2.0399326437334615,primal,load,exp,value,3.4672510348186023,primal
7093,t7094,pv,exp,value,1.8294443108010585,primal,load,exp,value,3.3346725103481862,primal
7094,t7095,pv,exp,value,1.3170555689198942,primal,load,exp,value,3.4142926710494277,primal
7095,t7096,pv,exp,value,0.7084435891267742,primal,load,exp,value,3.6558315071828584,primal
7096,t7097,pv,exp,value,0.2080827519846043,primal,load,exp,value,3.9028487947406862,primal
7097,t7098,pv,exp,value,0.0024055809477988937,primal,load,exp,value,4.046749452154858,primal
7098,t7099,pv,exp,value,0.0,primal,load,exp,value,3.904309715120526,primal
7099,t7100,pv,exp,value,0.0,primal,load,exp,value,3.624665205746287,primal
7100,t7101,pv,exp,value,0.0,primal,load,exp,value,3.3217677136596055,primal
7101,t7102,pv,exp,value,0.0,primal,load,exp,value,3.1457268078889697,primal
7102,t7103,pv,exp,value,0.0,primal,load,exp,value,2.8894570245921596,primal
7103,t7104,pv,exp,value,0.0,primal,load,exp,value,2.7764791818845875,primal
7104,t7105,pv,exp,value,0.0,primal,load,exp,value,2.643170197224251,primal
7105,t7106,pv,exp,value,0.0,primal,load,exp,value,2.5883856829802774,primal
7106,t7107,pv,exp,value,0.0,primal,load,exp,value,2.5456537618699784,primal
7107,t7108,pv,exp,value,0.0,primal,load,exp,value,2.6521792062332605,primal
7108,t7109,pv,exp,value,0.0,primal,load,exp,value,2.9827124421719016,primal
7109,t7110,pv,exp,value,0.0,primal,load,exp,value,3.599464329194059,primal
7110,t7111,pv,exp,value,0.043300457060380076,primal,load,exp,value,4.027514000486974,primal
7111,t7112,pv,exp,value,0.158768342554727,primal,load,exp,value,4.193693693693693,primal
7112,t7113,pv,exp,value,0.27664180899687274,primal,load,exp,value,4.197954711468225,primal
7113,t7114,pv,exp,value,0.4149627134953091,primal,load,exp,value,4.2596785975164355,primal
7114,t7115,pv,exp,value,0.5436612942025499,primal,load,exp,value,4.317993669345021,primal
7115,t7116,pv,exp,value,0.6495068559057013,primal,load,exp,value,4.226442658875092,primal
7116,t7117,pv,exp,value,0.7312966081308636,primal,load,exp,value,4.173606038470903,primal
7117,t7118,pv,exp,value,0.656723598749098,primal,load,exp,value,4.115899683467251,primal
7118,t7119,pv,exp,value,0.473899446716382,primal,load,exp,value,4.067202337472608,primal
7119,t7120,pv,exp,value,0.2838585518402694,primal,load,exp,value,4.077307036766496,primal
7120,t7121,pv,exp,value,0.13110416165503969,primal,load,exp,value,4.107012417823229,primal
7121,t7122,pv,exp,value,0.0012027904738994468,primal,load,exp,value,4.113830046262478,primal
7122,t7123,pv,exp,value,0.0,primal,load,exp,value,3.929267104942781,primal
7123,t7124,pv,exp,value,0.0,primal,load,exp,value,3.6666666666666665,primal
7124,t7125,pv,exp,value,0.0,primal,load,exp,value,3.359386413440468,primal
7125,t7126,pv,exp,value,0.0,primal,load,exp,value,3.1971025079133186,primal
7126,t7127,pv,exp,value,0.0,primal,load,exp,value,2.9482590698806916,primal
7127,t7128,pv,exp,value,0.0,primal,load,exp,value,2.8243243243243246,primal
7128,t7129,pv,exp,value,0.0,primal,load,exp,value,2.6922327733138545,primal
7129,t7130,pv,exp,value,0.0,primal,load,exp,value,2.6492573654735816,primal
7130,t7131,pv,exp,value,0.0,primal,load,exp,value,2.5899683467251036,primal
7131,t7132,pv,exp,value,0.0,primal,load,exp,value,2.6974677380082785,primal
7132,t7133,pv,exp,value,0.0,primal,load,exp,value,3.0479668858047235,primal
7133,t7134,pv,exp,value,0.0,primal,load,exp,value,3.6652057462868277,primal
7134,t7135,pv,exp,value,0.042097666586480634,primal,load,exp,value,4.102142683223764,primal
7135,t7136,pv,exp,value,0.18643252345441425,primal,load,exp,value,4.275505234964695,primal
7136,t7137,pv,exp,value,0.43180178012990134,primal,load,exp,value,4.263209155101047,primal
7137,t7138,pv,exp,value,0.8058696175126292,primal,load,exp,value,4.2057462868273685,primal
7138,t7139,pv,exp,value,1.2039932643733462,primal,load,exp,value,4.044192841490139,primal
7139,t7140,pv,exp,value,1.4854462352658169,primal,load,exp,value,3.7668614560506453,primal
7140,t7141,pv,exp,value,1.5215299494828,primal,load,exp,value,3.6866325785244705,primal
7141,t7142,pv,exp,value,1.359153235506375,primal,load,exp,value,3.6266130995860726,primal
7142,t7143,pv,exp,value,0.9718547029107529,primal,load,exp,value,3.6733625517409303,primal
7143,t7144,pv,exp,value,0.5316333894635554,primal,load,exp,value,3.8215242269296326,primal
7144,t7145,pv,exp,value,0.1671878758720231,primal,load,exp,value,3.9526418310202094,primal
7145,t7146,pv,exp,value,0.0012027904738994468,primal,load,exp,value,4.029340150961772,primal
7146,t7147,pv,exp,value,0.0,primal,load,exp,value,3.890552714877039,primal
7147,t7148,pv,exp,value,0.0,primal,load,exp,value,3.6370830289749208,primal
7148,t7149,pv,exp,value,0.0,primal,load,exp,value,3.3511078646213783,primal
7149,t7150,pv,exp,value,0.0,primal,load,exp,value,3.1571706841977107,primal
7150,t7151,pv,exp,value,0.0,primal,load,exp,value,2.914536157779401,primal
7151,t7152,pv,exp,value,0.0,primal,load,exp,value,2.773070367664962,primal
7152,t7153,pv,exp,value,0.0,primal,load,exp,value,2.635865595325055,primal
7153,t7154,pv,exp,value,0.0,primal,load,exp,value,2.579620160701242,primal
7154,t7155,pv,exp,value,0.0,primal,load,exp,value,2.552227903579255,primal
7155,t7156,pv,exp,value,0.0,primal,load,exp,value,2.634769905040175,primal
7156,t7157,pv,exp,value,0.0,primal,load,exp,value,2.9765035305575847,primal
7157,t7158,pv,exp,value,0.0,primal,load,exp,value,3.56318480642805,primal
7158,t7159,pv,exp,value,0.0384892951647823,primal,load,exp,value,3.990747504261018,primal
7159,t7160,pv,exp,value,0.22131344719749818,primal,load,exp,value,4.126613099586073,primal
7160,t7161,pv,exp,value,0.5701226846283378,primal,load,exp,value,4.044071098125152,primal
7161,t7162,pv,exp,value,1.0380081789752225,primal,load,exp,value,3.9331628926223523,primal
7162,t7163,pv,exp,value,1.469809959105124,primal,load,exp,value,3.8053323593864135,primal
7163,t7164,pv,exp,value,1.7452489776280973,primal,load,exp,value,3.6258826393961527,primal
7164,t7165,pv,exp,value,1.6815010825114265,primal,load,exp,value,3.4726077428780133,primal
7165,t7166,pv,exp,value,1.4313206639403417,primal,load,exp,value,3.418310202093986,primal
7166,t7167,pv,exp,value,0.9947077219148425,primal,load,exp,value,3.47126856586316,primal
7167,t7168,pv,exp,value,0.5147943228289632,primal,load,exp,value,3.5853420988556124,primal
7168,t7169,pv,exp,value,0.15636276160692808,primal,load,exp,value,3.7494521548575603,primal
7169,t7170,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.8065497930362797,primal
7170,t7171,pv,exp,value,0.0,primal,load,exp,value,3.626491356221086,primal
7171,t7172,pv,exp,value,0.0,primal,load,exp,value,3.3739956172388603,primal
7172,t7173,pv,exp,value,0.0,primal,load,exp,value,3.1122473825176526,primal
7173,t7174,pv,exp,value,0.0,primal,load,exp,value,2.954224494765035,primal
7174,t7175,pv,exp,value,0.0,primal,load,exp,value,2.7459215972729485,primal
7175,t7176,pv,exp,value,0.0,primal,load,exp,value,2.618334550766983,primal
7176,t7177,pv,exp,value,0.0,primal,load,exp,value,2.481129778427076,primal
7177,t7178,pv,exp,value,0.0,primal,load,exp,value,2.4142926710494277,primal
7178,t7179,pv,exp,value,0.0,primal,load,exp,value,2.3475773070367665,primal
7179,t7180,pv,exp,value,0.0,primal,load,exp,value,2.3489164840516192,primal
7180,t7181,pv,exp,value,0.0,primal,load,exp,value,2.427197467738008,primal
7181,t7182,pv,exp,value,0.0,primal,load,exp,value,2.5561236912588265,primal
7182,t7183,pv,exp,value,0.03969208563868175,primal,load,exp,value,2.7851229607986365,primal
7183,t7184,pv,exp,value,0.20928554245850373,primal,load,exp,value,2.9707815924032137,primal
7184,t7185,pv,exp,value,0.5051719990377677,primal,load,exp,value,3.0737764791818845,primal
7185,t7186,pv,exp,value,0.9381765696415684,primal,load,exp,value,3.128074019965912,primal
7186,t7187,pv,exp,value,1.3687755592975703,primal,load,exp,value,3.1156561967372776,primal
7187,t7188,pv,exp,value,1.6297810921337503,primal,load,exp,value,3.0013391770148528,primal
7188,t7189,pv,exp,value,1.6730815491941304,primal,load,exp,value,2.878743608473338,primal
7189,t7190,pv,exp,value,1.4830406543180177,primal,load,exp,value,2.8008278548819088,primal
7190,t7191,pv,exp,value,1.0596584075054125,primal,load,exp,value,2.827124421719016,primal
7191,t7192,pv,exp,value,0.5821505893673322,primal,load,exp,value,2.9436328220112,primal
7192,t7193,pv,exp,value,0.17079624729372145,primal,load,exp,value,3.164597029461894,primal
7193,t7194,pv,exp,value,0.0012027904738994468,primal,load,exp,value,3.290236182128074,primal
7194,t7195,pv,exp,value,0.0,primal,load,exp,value,3.1873630387143903,primal
7195,t7196,pv,exp,value,0.0,primal,load,exp,value,2.9908692476260046,primal
7196,t7197,pv,exp,value,0.0,primal,load,exp,value,2.8021670318967615,primal
7197,t7198,pv,exp,value,0.0,primal,load,exp,value,2.759313367421475,primal
7198,t7199,pv,exp,value,0.0,primal,load,exp,value,2.5917944971999023,primal
7199,t7200,pv,exp,value,0.0,primal,load,exp,value,2.4416849281714144,primal
7200,t7201,pv,exp,value,0.0,primal,load,exp,value,2.3095933771609447,primal
7201,t7202,pv,exp,value,0.0,primal,load,exp,value,2.2634526418310204,primal
7202,t7203,pv,exp,value,0.0,primal,load,exp,value,2.1950328707085465,primal
7203,t7204,pv,exp,value,0.0,primal,load,exp,value,2.1832237643048455,primal
7204,t7205,pv,exp,value,0.0,primal,load,exp,value,2.2132943754565377,primal
7205,t7206,pv,exp,value,0.0,primal,load,exp,value,2.339420501582664,primal
7206,t7207,pv,exp,value,0.03488092374308396,primal,load,exp,value,2.5439493547601657,primal
7207,t7208,pv,exp,value,0.23815251383209043,primal,load,exp,value,2.711711711711712,primal
7208,t7209,pv,exp,value,0.6338705797450084,primal,load,exp,value,2.8200633065497933,primal
7209,t7210,pv,exp,value,1.1955737310560501,primal,load,exp,value,2.8718042366691017,primal
7210,t7211,pv,exp,value,1.7356266538369016,primal,load,exp,value,2.8851960068176288,primal
7211,t7212,pv,exp,value,2.0952610055328362,primal,load,exp,value,2.8285853420988554,primal
7212,t7213,pv,exp,value,2.1048833293240317,primal,load,exp,value,2.6357438519600684,primal
