,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
8190,t8191,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8191,t8192,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8192,t8193,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8193,t8194,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8194,t8195,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.401773228619717,primal
8195,t8196,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8196,t8197,battery.charging,exp,in_electricity,2.908644205767111,primal,battery.discharging,exp,in_electricity,0.0,primal
8197,t8198,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8198,t8199,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8199,t8200,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8200,t8201,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.0179583001479156,primal
8201,t8202,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.065941967016793,primal
8202,t8203,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9596469125214844,primal
8203,t8204,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8204,t8205,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8205,t8206,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8206,t8207,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8207,t8208,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8208,t8209,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8209,t8210,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8210,t8211,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8211,t8212,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8212,t8213,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8213,t8214,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8214,t8215,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8215,t8216,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8216,t8217,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8217,t8218,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8218,t8219,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8219,t8220,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.16515861924671782,primal
8220,t8221,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8221,t8222,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8222,t8223,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8223,t8224,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.674405317175818,primal
8224,t8225,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.8925526189337085,primal
8225,t8226,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8226,t8227,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8227,t8228,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.8782081633664416,primal
8228,t8229,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8229,t8230,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8230,t8231,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8231,t8232,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8232,t8233,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8233,t8234,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8234,t8235,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8235,t8236,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8236,t8237,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8237,t8238,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8238,t8239,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8239,t8240,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8240,t8241,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8241,t8242,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8242,t8243,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8243,t8244,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8244,t8245,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8245,t8246,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8246,t8247,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.6503775578913285,primal
8247,t8248,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.6379825415604294,primal
8248,t8249,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.049292589101932,primal
8249,t8250,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.044705829561141,primal
8250,t8251,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.902063112482829,primal
8251,t8252,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.715578369402341,primal
8252,t8253,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8253,t8254,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8254,t8255,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8255,t8256,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8256,t8257,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8257,t8258,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8258,t8259,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8259,t8260,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8260,t8261,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8261,t8262,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8262,t8263,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8263,t8264,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8264,t8265,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.861384602047118,primal
8265,t8266,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8266,t8267,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8267,t8268,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8268,t8269,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8269,t8270,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.0732100452507005,primal
8270,t8271,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.2612891557746906,primal
8271,t8272,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.737097486573451,primal
8272,t8273,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.029057807870157,primal
8273,t8274,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.037960902483882,primal
8274,t8275,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8275,t8276,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8276,t8277,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8277,t8278,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8278,t8279,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8279,t8280,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8280,t8281,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8281,t8282,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8282,t8283,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8283,t8284,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8284,t8285,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8285,t8286,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8286,t8287,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8287,t8288,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8288,t8289,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8289,t8290,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8290,t8291,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8291,t8292,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8292,t8293,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8293,t8294,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.900082034401283,primal
8294,t8295,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8295,t8296,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.710242684321405,primal
8296,t8297,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8297,t8298,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8298,t8299,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8299,t8300,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8300,t8301,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8301,t8302,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8302,t8303,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8303,t8304,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8304,t8305,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8305,t8306,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8306,t8307,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8307,t8308,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8308,t8309,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8309,t8310,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8310,t8311,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8311,t8312,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8312,t8313,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8313,t8314,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8314,t8315,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8315,t8316,battery.charging,exp,in_electricity,1.1842105263157943,primal,battery.discharging,exp,in_electricity,0.0,primal
8316,t8317,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8317,t8318,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8318,t8319,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8319,t8320,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9154870780840305,primal
8320,t8321,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8321,t8322,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8322,t8323,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8323,t8324,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8324,t8325,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8325,t8326,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8326,t8327,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8327,t8328,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8328,t8329,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8329,t8330,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8330,t8331,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8331,t8332,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8332,t8333,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8333,t8334,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8334,t8335,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8335,t8336,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8336,t8337,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8337,t8338,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8338,t8339,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8339,t8340,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8340,t8341,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8341,t8342,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8342,t8343,battery.charging,exp,in_electricity,1.1842105263157943,primal,battery.discharging,exp,in_electricity,0.0,primal
8343,t8344,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8344,t8345,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8345,t8346,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8346,t8347,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8347,t8348,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9154870780840305,primal
8348,t8349,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8349,t8350,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8350,t8351,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8351,t8352,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8352,t8353,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8353,t8354,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8354,t8355,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8355,t8356,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8356,t8357,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8357,t8358,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8358,t8359,battery.charging,exp,in_electricity,5.20141550629916,primal,battery.discharging,exp,in_electricity,0.0,primal
8359,t8360,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8360,t8361,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8361,t8362,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.3761303141302137,primal
8362,t8363,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8363,t8364,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8364,t8365,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8365,t8366,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8366,t8367,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.301123971509077,primal
8367,t8368,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.823469774045137,primal
8368,t8369,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.115150236064774,primal
8369,t8370,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.414869456413321,primal
8370,t8371,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.066816309415698,primal
8371,t8372,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9024399384217765,primal
8372,t8373,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8373,t8374,battery.charging,exp,in_electricity,3.605013263619238,primal,battery.discharging,exp,in_electricity,0.0,primal
8374,t8375,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.51373228908053,primal
8375,t8376,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8376,t8377,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8377,t8378,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8378,t8379,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8379,t8380,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8380,t8381,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8381,t8382,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8382,t8383,battery.charging,exp,in_electricity,5.20141550629916,primal,battery.discharging,exp,in_electricity,0.0,primal
8383,t8384,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.3772005339853335,primal
8384,t8385,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8385,t8386,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8386,t8387,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8387,t8388,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8388,t8389,battery.charging,exp,in_electricity,3.464934638519376,primal,battery.discharging,exp,in_electricity,0.0,primal
8389,t8390,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8390,t8391,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8391,t8392,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8392,t8393,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8393,t8394,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8394,t8395,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.015604826051329,primal
8395,t8396,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.889074990324246,primal
8396,t8397,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.7056449023471103,primal
8397,t8398,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8398,t8399,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8399,t8400,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8400,t8401,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8401,t8402,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8402,t8403,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8403,t8404,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8404,t8405,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8405,t8406,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8406,t8407,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.107535683993218,primal
8407,t8408,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8408,t8409,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8409,t8410,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.24677865470881,primal
8410,t8411,battery.charging,exp,in_electricity,1.8608193422334125,primal,battery.discharging,exp,in_electricity,0.0,primal
8411,t8412,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8412,t8413,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8413,t8414,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8414,t8415,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8415,t8416,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8416,t8417,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.5690438235713025,primal
8417,t8418,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.315576704061204,primal
8418,t8419,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8419,t8420,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.329618653314792,primal
8420,t8421,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.090923178414045,primal
8421,t8422,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8422,t8423,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8423,t8424,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8424,t8425,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8425,t8426,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8426,t8427,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8427,t8428,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8428,t8429,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8429,t8430,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8430,t8431,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.016978792678179,primal
8431,t8432,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8432,t8433,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.1010574841613945,primal
8433,t8434,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.117413358341934,primal
8434,t8435,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8435,t8436,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8436,t8437,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8437,t8438,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8438,t8439,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8439,t8440,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.245072787118413,primal
8440,t8441,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8441,t8442,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.565816007075813,primal
8442,t8443,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.488873875972276,primal
8443,t8444,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.3175027657871246,primal
8444,t8445,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.687896923407716,primal
8445,t8446,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8446,t8447,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8447,t8448,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8448,t8449,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
